,id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
1257,ea4f30c0-bce6-416b-8904-fab4055a7362,10 Barrel Brewing Co - Boise,large,826 W Bannock St,,,Boise,Idaho,83702-5857,United States,-116.202929,43.618516,2083445870,http://www.10barrel.com,Idaho,826 W Bannock St
1258,1988eb86-f0a2-4674-ba04-02454efa0d31,10 Barrel Brewing Co - Denver,large,2620 Walnut St,,,Denver,Colorado,80205-2231,United States,-104.9853655,39.7592508,7205738992,,Colorado,2620 Walnut St
1259,1ecc330f-6275-42a5-b14e-00adbed62752,10 Torr Distilling and Brewing,micro,490 Mill St,,,Reno,Nevada,89502,United States,-119.7732015,39.5171702,7755307014,http://www.10torr.com,Nevada,490 Mill St
1260,7531dbd8-afc9-4b5b-95bc-7ece7f2c0bf3,10-56 Brewing Company,micro,400 Brown Cir,,,Knox,Indiana,46534,United States,-86.627954,41.289715,6308165790,,Indiana,400 Brown Cir
1261,03118499-a3d0-4c22-860d-4529509ae095,101 Brewery,brewpub,294793 US Highway 101,,,Quilcene,Washington,98376-9000,United States,-122.8755823,47.82347577,3607656485,http://www.101brewery.com,Washington,294793 US Highway 101
1262,5ae467af-66dc-4d7f-8839-44228f89b596,101 North Brewing Company,closed,1304 Scott St Ste D,,,Petaluma,California,94954-7100,United States,-122.665055,38.27029381,7077534934,http://www.101northbeer.com,California,1304 Scott St Ste D
1263,4ffda196-dd59-44a5-9eeb-5f7fd4b58f5a,105 West Brewing Co,micro,1043 Park St,,,Castle Rock,Colorado,80109-1585,United States,-104.8667206,39.38269495,3033257321,http://www.105westbrewing.com,Colorado,1043 Park St
1264,42aa37d5-8384-4ffe-8c81-7c982eff0384,10K Brewing,micro,2005 2nd Ave,,,Anoka,Minnesota,55303-2243,United States,-93.38952559,45.19812039,7633924753,http://10KBrew.com,Minnesota,2005 2nd Ave
1265,232e8f62-9afc-45f5-b4bc-582c26b5c43b,10th District Brewing Company,micro,491 Washington St,,,Abington,Massachusetts,02351-2419,United States,-70.94594149,42.10591754,7813071554,http://www.10thdistrictbrewing.com,Massachusetts,491 Washington St
1266,08f78223-24f8-4b71-b381-ea19a5bd82df,11 Below Brewing Company,micro,6820 Bourgeois Rd,,,Houston,Texas,77066-3107,United States,-95.5186591,29.9515464,2814442337,http://www.11belowbrewing.com,Texas,6820 Bourgeois Rd
1267,58293321-14ae-49d7-9a7b-08436c9e63a6,1188 Brewing Co,brewpub,141 E Main St,,,John Day,Oregon,97845-1210,United States,-118.9218754,44.4146563,5415751188,http://www.1188brewing.com,Oregon,141 E Main St
1268,e5f3e72a-fee2-4813-82cf-f2e53b439ae6,12 Acres Brewing Company,micro,Unnamed Street,Clonmore,,Killeshin,Laois,R93 X3X8,Ireland,-6.979343891,52.84930763,353599107299,https://12acresbrewing.ie/,Laois,Unnamed Street
1269,d81ff708-b5d2-478f-af6a-6d40f5beb9ac,12 Gates Brewing Company,brewpub,80 Earhart Dr Ste 20,,,Williamsville,New York,14221-7804,United States,,,7169066600,http://www.12gatesbrewing.com,New York,80 Earhart Dr Ste 20
1270,fb94830f-6196-4f59-9189-c9060b778085,12 West Brewing Company,micro,3000 E Ray Rd Bldg 6,,,Gilbert,Arizona,85296-7832,United States,,,6023395014,http://www.12westbrewing.com,Arizona,3000 E Ray Rd Bldg 6
1271,0faa0fb2-fffa-416d-9eab-46f67477c8ef,12 West Brewing Company - Production Facility,micro,,,,Mesa,Arizona,85207,United States,-111.5860662,33.436188,,,Arizona,
1272,e54c2f02-acd6-4172-861d-fcfa54c8701a,122 West Brewing Co,closed,2416 Meridian St,,,Bellingham,Washington,98225-2405,United States,-122.485982,48.7621709,3603063285,https://www.122westbrew.com/,Washington,2416 Meridian St
1273,d5cb896d-3e99-4e19-9693-5e06ce987e53,127 Brewing,micro,3090 Shirley Dr,,,Jackson,Michigan,49201-7010,United States,-84.43116792,42.28667212,5172581346,,Michigan,3090 Shirley Dr
1274,06e9fffb-e820-45c9-b107-b52b51013e8f,12Degree Brewing,brewpub,820 Main St,,,Louisville,Colorado,80027-1865,United States,-105.1319826,39.9782443,3035791004,http://www.12degree.com,Colorado,820 Main St
1275,50521ef7-f543-4c5d-98b1-0d0ee1a2be01,12welve Eyes Brewing,micro,141 E 4th St Ste LL2,,,Saint Paul,Minnesota,55101-1639,United States,,,6514938106,http://www.12welveEyes.com,Minnesota,141 E 4th St Ste LL2
1276,950180bd-29c9-46b3-ad0c-e6f09799ec7f,13 Below Brewery,micro,7391 Forbes Rd,,,Cincinnati,Ohio,45233-1013,United States,-84.70634815,39.12639764,5139750613,http://www.13belowbrewery.com,Ohio,7391 Forbes Rd
1277,45119c56-345b-4adc-b481-c5cf7bfe98c4,13 Stripes Brewery,brewpub,"250 Mill St, Suite PW3101",,,Taylors,South Carolina,29687,United States,,,8643491430,http://www.13StripesBrewery.com,South Carolina,"250 Mill St, Suite PW3101"
1278,936c3d7e-5d54-4459-b72c-117cdda059b4,13 Virtues Brewing Co,brewpub,6410 SE Milwaukie Ave,,,Portland,Oregon,97202-5518,United States,-122.6487531,45.4762536,5032393831,http://www.13virtuesbrewing.com,Oregon,6410 SE Milwaukie Ave
1279,5c53b314-ebab-4e3e-89be-e4139d9318ae,1323 R & D,micro,1323 Capital Blvd 1323 R and D,,,Raleigh,North Carolina,27603-1117,United States,,,9199775654,http://www.1323rnd.com,North Carolina,1323 Capital Blvd 1323 R and D
1280,4788221a-a03b-458c-9084-4cadd69ade6d,14 Cannons Brewing Company,micro,31125 Via Colinas Ste 907,,,Westlake Village,California,91362-3974,United States,-118.802397,34.15334,8186996165,http://14cannons.com,California,31125 Via Colinas Ste 907
1281,b7b68d22-5045-4501-b9bf-ec94946eaffc,14 Lakes Brewery,micro,,,,Crosslake,Minnesota,56442,United States,,,2186924129,,Minnesota,
1282,4b677b60-fef1-42e2-90ef-dadc1bd7fb06,14er Brewing Company,proprietor,2801 Walnut St,,,Denver,Colorado,80205-2235,United States,-104.9839636,39.7614112,7207731437,http://www.14erBrewing.com,Colorado,2801 Walnut St
1283,6c53984f-fac1-4ea7-9c44-44e25897c71a,14th Star Brewing,micro,133 N Main St Ste 7,,,Saint Albans,Vermont,05478-1735,United States,,,8025285988,http://www.14thstarbrewing.com,Vermont,133 N Main St Ste 7
1284,85192a9c-58a4-48c3-bd9d-496d09d22aa3,16 Lots Brewing,brewpub,753 Reading Rd,,,Mason,Ohio,45040-1303,United States,-84.3183801,39.3545967,5134863672,http://www.16lots.com,Ohio,753 Reading Rd
1285,284b44f8-6ccb-4cd6-8d06-f2ad882a47c3,16 Mile Brewing Co,micro,413 S Bedford St,,,Georgetown,Delaware,19947-1849,United States,-75.37816436,38.6788938,3022538816,http://www.16milebrewery.com,Delaware,413 S Bedford St
1286,ee6d39c6-092f-4623-8099-5b8643f70dbe,16 Stone Brewpub,brewpub,9542 Main St,,,Holland Patent,New York,13354,United States,-75.2565195,43.24211175,3158658500,http://www.16stonebrewpub.com,New York,9542 Main St
1287,d35b40b0-a3ff-4878-a6ee-9caa2149b521,"1623 Brewing CO, llc",contract,1146 colonel Joshua Ct,,,Westminister,Maryland,21157,United States,,,,,Maryland,1146 colonel Joshua Ct
1288,84bd3b3c-bd2d-4e07-bc31-b43a8c8ebf4c,1717 Brewing Co,micro,322 E Court Ave,,,Des Moines,Iowa,50309-2015,United States,-93.6120353,41.5872267,5152437868,http://1717brewing.com,Iowa,322 E Court Ave
1289,f41a0c47-ba9b-4547-bfed-fcbefe0fc74b,1718 Ocracoke Brewing,brewpub,1129 Irvin Garrish Hwy,,,Ocracoke,North Carolina,27960,United States,-75.97176063,35.10715368,2529282337,http://www.ocracokebrewing.com,North Carolina,1129 Irvin Garrish Hwy
1290,84d621c4-81a5-44e6-aca7-1566c2e67cc0,1781 Brewing Company,micro,11109 Plank Rd,,,Spotsylvania,Virginia,22553-4258,United States,,,5408412598,,Virginia,11109 Plank Rd
1291,896f26a1-d80e-4790-9287-026a86c1799d,180 and Tapped,micro,2010 A State Ave,,,Coraopolis,Pennsylvania,15108,United States,-80.15020356,40.50984957,4127375273,http://www.180andtapped.com,Pennsylvania,2010 A State Ave
1292,46839a79-b7bf-4733-b91b-ce116d062a57,1817 Brewery,micro,100 B South Olive St,,,okolona,Mississippi,38860,United States,-88.750264,34.001703,6623055907,,Mississippi,100 B South Olive St
1293,1a1b2165-73ed-40aa-b89b-56794d140f22,1840 Brewing Company,micro,342 E Ward St,,,Milwaukee,Wisconsin,53207-1348,United States,-87.90606942,43.00436242,4142364056,http://www.1840brewing.com,Wisconsin,342 E Ward St
1294,fe6b9893-b93e-43d5-a9f6-3e0c89a3f13c,1850 Brewing Company,micro,,,,Mariposa,California,95338,United States,-119.9036592,37.570148,,http://www.1850restaurant.com,California,
1295,b51f3cdf-60ff-4ae1-94a7-76906c7d62eb,18th Street Brewery,micro,5725 Miller Ave,,,Gary,Indiana,46403-2871,United States,-87.26887786,41.59928343,,http://www.18thstreetbrewery.com,Indiana,5725 Miller Ave
1296,add7f978-942e-4d56-b209-c80837a51d69,18th Street Brewery,micro,5417 Oakley Ave,,,Hammond,Indiana,46320-1817,United States,-87.517422,41.61556796,,,Indiana,5417 Oakley Ave
1297,dbde8235-2b55-4d8b-8b1c-438155abe104,1905 Brewing Company,micro,1301 S Chestnut St,,,Assumption,Illinois,62510-8504,United States,-89.0503635,39.5172564,2172549374,http://1905BrewingCompany.com,Illinois,1301 S Chestnut St
1298,4f4b5b34-d572-4dff-a18f-47e507c073e6,1912 Brewing,micro,2045 N Forbes Blvd Ste 105,,,Tucson,Arizona,85745-1444,United States,-110.9927505,32.24673727,5202564851,http://www.1912brewing.com,Arizona,2045 N Forbes Blvd Ste 105
1299,4ccad9b9-f9cf-4d21-b6d5-ab005ee1532d,192 Brewing,micro,7324 NE 175th St,,,Kenmore,Washington,98028-2500,United States,-122.2415652,47.75670075,4254242337,http://www.192brewing.com,Washington,7324 NE 175th St
1300,4a09f017-db8f-42e1-a8ec-a0cd81c28761,1940's Brewing Company,micro,1337 Lincoln Ave Unit 1,,,Holbrook,New York,11741-2275,United States,,,6315334838,http://www.1940sbrewingcompany.com,New York,1337 Lincoln Ave Unit 1
1301,4dcaeaa3-d7cc-4016-9392-5bde4e3a8f4d,1st Republic Brewing Co,micro,39 River Rd Ste 6,,,Essex Junction,Vermont,05452-3879,United States,,,8028575318,http://www.1strepublic-homebrew.com,Vermont,39 River Rd Ste 6
1302,9046adec-ed04-4c60-8043-4a02e9e2dabc,2 Basset Brewery,micro,202 E Main St,,,White Sulphur Springs,Montana,59645-9081,United States,-110.9004865,46.54807609,4065472337,http://www.2bassetbrewery.com,Montana,202 E Main St
1303,8436b02b-9a06-474c-b5eb-8ff9aedf1f99,2 Dogz and A Guy Brewing,micro,228 Church St,,,Montrose,Pennsylvania,18801-1271,United States,-75.8800318,41.8336364,5704320069,http://2dogzandaguybrewing.com,Pennsylvania,228 Church St
1304,2005a2bb-0f89-4520-8553-f79cf0b4c909,2 Feet Brewing Company,brewpub,80 Columbia St,,,Bangor,Maine,04401-6319,United States,-68.77283099,44.80012684,2075731979,http://www.2feetbrewing.com,Maine,80 Columbia St
1305,6948c755-a504-42f9-88e8-d04d027731e5,2 Row Brewing,micro,6856 S 300 W,,,Midvale,Utah,84047-1083,United States,-111.9007652,40.5950202,8019878663,http://www.2rowbrewing.com,Utah,6856 S 300 W
1306,fb2460bb-d6bb-4690-a700-f0b5628cc7dd,2 Silos Brewing Company,micro,9925 Discovery Blvd,,,Manassas,Virginia,20109,United States,,,7034202257,http://www.2silosbrewing.com,Virginia,9925 Discovery Blvd
1307,836cb05e-ee8f-4798-859e-fe0bedb0186a,2 Tones Brewing Co.,micro,4539 E Broad St,,,Whitehall,Ohio,43213-1308,United States,-82.9118174,40.0030689,,http://www.2tonesbrewingco.com,Ohio,4539 E Broad St
1308,5ec3b488-48bd-49a7-9828-05bd90195cd5,2 Tread Brewing Co,brewpub,1018 Santa Rosa Plz,,,Santa Rosa,California,95401-6399,United States,-122.7167729,38.4387767,4152330857,http://www.2treadbrewing.com,California,1018 Santa Rosa Plz
1309,8624d11b-8593-49a8-89b4-c46a0f111cd7,2 Way Brewing Company,brewpub,18 W Main St,,,Beacon,New York,12508-2512,United States,-73.9809868,41.5082102,8452027334,http://www.2waybrewingcompany.com,New York,18 W Main St
1310,5cda93ce-6b16-4374-9d43-bb4383be0187,2 Witches Winery and Brewing Company,micro,209 Trade St,,,Danville,Virginia,24541-3545,United States,-79.42125553,36.58590349,4345492739,http://www.2witcheswinebrew.com,Virginia,209 Trade St
1311,64a48d9e-08e9-45e3-83ca-f00d24bb7e49,20 Corners Brewing LLC,brewpub,14148 NE 190th St Ste A,,,Woodinville,Washington,98072-8437,United States,-122.1517007,47.76864301,4253755223,http://www.20cornersbrewing.com,Washington,14148 NE 190th St Ste A
1312,c018299b-db2d-438b-b58c-ecaa0f07a0df,210 Brewing Co,brewpub,3438 Stoluckquamish Ln,,,Arlington,Washington,98223-9056,United States,-122.18421,48.215096,3604749740,http://www.angelofthewind.com,Washington,3438 Stoluckquamish Ln
1313,00fdce16-e1dd-4678-87f2-45550f9083e1,212 Brewing Company,contract,21476 Route 23,,,Davenport,New York,13750,United States,,,2123779050,,New York,21476 Route 23
1314,46a8ed58-5d1a-413e-871e-d2d29d6d43f0,217 Brew Works,micro,217 South St S,,,Wilson,North Carolina,27893-4911,United States,-77.9120318,35.7227625,2529916959,,North Carolina,217 South St S
1315,63baab9a-b561-4eff-8619-f95290a61b77,21st Amendment Brewery,regional,2010 Williams St Unit A,,,San Leandro,California,94577-2334,United States,-122.1772928,37.71130036,5105952111,http://www.21st-Amendment.com,California,2010 Williams St Unit A
1316,8f9621dc-da98-4ddb-82a1-039c9e2b3224,21st Amendment Brewery Cafe,brewpub,563 2nd St,,,San Francisco,California,94107-1411,United States,-122.3925769,37.782448,4153690900,http://www.21st-amendment.com,California,563 2nd St
1317,84337872-75da-4cdd-9f8f-1e1691f21642,21st St Brewers Bar,brewpub,2017 Chouteau Ave,,,Saint Louis,Missouri,63103,United States,-90.213781,38.624291,3142416969,http://www.21stbrew.com,Missouri,2017 Chouteau Ave
1318,2711c5ad-83cb-4917-932e-b8bbf1a25ffb,23 Brewing Company / Lizzie B's Cafe,brewpub,2010 KY Route 321,,,Prestonsburg,Kentucky,41653-9103,United States,,,6068862844,http://www.23brewingcompany.com,Kentucky,2010 KY Route 321
1319,e05dc493-284f-4ece-995e-19899398f077,238 Brewing Company,closed,10321 E Day Mt Spokane Rd,,,Mead,Washington,99021,United States,,,5092382739,http://www.238brewing.com,Washington,10321 E Day Mt Spokane Rd
1320,c70c8ad5-4bfa-4b2a-a383-7e7d15e0baf9,23rd Street Brewery,brewpub,3512 Clinton Pkwy,,,Lawrence,Kansas,66047-2145,United States,-95.28093353,38.9429674,7858562337,http://www.brew23.com,Kansas,3512 Clinton Pkwy
1321,6751228c-5373-4a54-8d68-72df6849a437,26 Degree Brewing Company,micro,2600 E Atlantic Blvd,,,Pompano Beach,Florida,33062-4940,United States,-80.1224169,26.2316338,9545326964,,Florida,2600 E Atlantic Blvd
1322,d6e77d51-2fa2-44cb-89b3-c94bf1dc77df,28th State Brewing,planning,,,,Houston,Texas,77095-6933,United States,,,,https://www.instagram.com/28thstatebrew/?hl=en,Texas,
1323,7d13ee75-e7e3-4623-862a-43a18dd6a1ae,2C Family Brewing Co.,micro,1215 1st St S,,,Nampa,Idaho,83651-3957,United States,-116.559282,43.578989,2084753981,,Idaho,1215 1st St S
1324,5fdcc498-f9df-4fa5-b35d-487a59f0fecc,2Kids Brewing Company,micro,8680 Miralani Dr Ste 123,,,San Diego,California,92126-6391,United States,-117.137429,32.896584,8584805437,http://www.2kidsBrewing.com,California,8680 Miralani Dr Ste 123
1325,be0ec266-d637-42e4-94ba-4ce21e456054,2nd Shift Brewing Co,brewpub,1601 Sublette Ave,,,Saint Louis,Missouri,63110-1924,United States,-90.280526,38.621943,6187910728,http://www.2ndshiftbrewing.com,Missouri,1601 Sublette Ave
1326,fb8eee34-da8a-42b2-bc4c-77020024a7f0,2nd Story Brewing Company,brewpub,117 Chestnut St Frnt,,,Philadelphia,Pennsylvania,19106-4700,United States,,,2673145770,http://www.2ndstorybrewing.com/,Pennsylvania,117 Chestnut St Frnt
1327,3cf2698f-4193-4591-aab3-a8ef0fbedcab,2SP Brewing Company,micro,120 Concord Rd,,,Aston,Pennsylvania,19014-2909,United States,,,4844837860,http://www.2spbrewing.com,Pennsylvania,120 Concord Rd
1328,9fdb80f1-a96f-4dc4-80a2-5b0d9a246916,3 Beards Beer Company,contract,4 Main St,,,Williamsburg,Massachusetts,01096,United States,-72.7305059,42.3923659,6173837039,http://www.3beardsbeer.com,Massachusetts,4 Main St
1329,065200ec-51cf-4612-b1b9-61f7db489c3c,3 Daughters Brewing,micro,222 22nd St S,,,Saint Petersburg,Florida,33712-1240,United States,-82.6629721,27.76899022,7274956002,http://www.3dbrewing.com,Florida,222 22nd St S
1330,60c00c0b-b797-4f6a-b442-3bfbaec156ca,3 Disciples Brewing,micro,,,,Sebastopol,California,95472-5937,United States,-122.8332502,38.3845125,7072287309,http://www.3disciplesbrewing.com/home,California,
1331,a1887b5a-0c21-43cf-9547-527b7c11dcf4,3 Freaks Brewing Co,micro,7140 E County Line Rd,,,Highlands Ranch,Colorado,80126-3926,United States,-104.9426656,39.5659575,7202990994,http://www.3freaksbrewery.com,Colorado,7140 E County Line Rd
1332,a74744eb-ca98-43c5-9199-09df39f8b400,3 Iron Brewing Company,micro,898 Via Lata Ste A,,,Colton,California,92324-3920,United States,-117.3066993,34.05616889,9095334892,http://www.3ironbrewingco.com,California,898 Via Lata Ste A
1333,1218736c-bfcf-4b95-b473-7399aaf60d1d,"3 Keys Brewing Company, LLC",brewpub,2505 Manatee Ave E,,,Bradenton,Florida,34208-2421,United States,-82.53393502,27.49645026,9412180396,http://www.3keysbrewing.com,Florida,2505 Manatee Ave E
1334,4679ff59-8ef6-4443-b6ec-f58232c6b7d7,7venth Sun Tampa,micro,6809 N Nebraska Ave,,,Tampa,Florida,33604-5660,United States,-82.4500207,27.9495902,8132315900,,Florida,6809 N Nebraska Ave
1335,ed387340-ea78-4f65-9de0-15e2da50371e,3 Nations Brewing,micro,2405 Squire Pl Ste 200,,,Farmers Branch,Texas,75234-4714,United States,-96.89883128,32.93044336,4696607184,http://www.threenationsbrewing.com,Texas,2405 Squire Pl Ste 200
1336,a8fda9a9-026b-4b15-86b9-62b4ccb126c1,3 Sheeps Brewing Co,micro,1837 North Ave,,,Sheboygan,Wisconsin,53083-4620,United States,-87.73006524,43.77384561,9209469715,http://www.3sheepsbrewing.com,Wisconsin,1837 North Ave
1337,5595bb24-e2b8-4a6e-9f0b-451fac8dd903,3 Sheets Brewery,micro,136 W 1st Ave,,,Albany,Oregon,97321,United States,,,5416190183,http://www.3sheetsbrewery.com,Oregon,136 W 1st Ave
1338,e2ddeea8-03d4-43e7-bfd0-d27797b9d016,3 Sons Brewing Co.,proprietor,236 N Federal Hwy,,,Dania,Florida,33004-2870,United States,-80.14361029,26.04800238,9546013833,http://www.3sonsbrewingco.com,Florida,236 N Federal Hwy
1339,bd8b76ca-a70a-4363-96cb-24f1d0118a74,3 Stars Brewing Co,micro,6400 Chillum Pl NW Ste B,,,Washington,District of Columbia,20012-2111,United States,,,2026700333,http://www.3starsbrewing.com,District of Columbia,6400 Chillum Pl NW Ste B
1340,cb56e27e-d113-4f74-925a-69305a56d082,3 Trails Brewing Co,micro,111 N Main St ,,,Independence,Missouri,64050,United States,-94.41265,39.122385,8168866256,http://www.3trailsbrewing.com,Missouri,111 N Main St 
1341,6c5dabed-6a59-4610-abc9-b1e958393186,30 Mile Brewing Co.,closed,39 Ragged Rock Rd Unit 5,,,Old Saybrook,Connecticut,06475-1518,United States,,,8603395238,http://www.30milebrewingco.com,Connecticut,39 Ragged Rock Rd Unit 5
1342,2f6062af-4d6f-42b2-b4ad-626cf01a1fec,300 Suns Brewing Company,brewpub,335 1st Ave Unit C,,,Longmont,Colorado,80501-5958,United States,,,,http://www.300sunsbrewing.com,Colorado,335 1st Ave Unit C
1343,3b0b5b9b-f6d8-49e3-8ebd-0bcef6939bcd,32 North Brewing Co,closed,8655 Production Ave Ste A,,,San Diego,California,92121-2258,United States,-117.1649842,32.88313237,,,California,8655 Production Ave Ste A
1344,a964a343-e4f1-40d8-9353-09ef9b74f513,34 Degree North Experiment Station,micro,4802 Main St,,,Shallotte,North Carolina,28470,United States,-78.38636517,33.97270364,,,North Carolina,4802 Main St
1345,098595c2-f606-40b4-9b49-195f73fb6fd6,350 Brewing Co,brewpub,7144 183rd St,,,Tinley Park,Illinois,60477-3933,United States,-87.79160288,41.55864726,7088257339,http://www.350brewing.com,Illinois,7144 183rd St
1346,63969ec8-b557-4c71-b993-ad00c99ab70e,360 Degree Brewing Company,micro,Bluebell Business Estate,,,Sheffield Park,East Sussex,TN22 3HQ,England,-0.00086,50.993912,1825722375,https://www.360degreebrewing.com/,East Sussex,Bluebell Business Estate
1347,55de8d28-4231-4497-8ff7-3031e7bb3be5,38 State Brewing,micro,8071 S Broadway Ste A,,,Littleton,Colorado,80122-2730,United States,,,7206383678,http://www.38statebrew.com,Colorado,8071 S Broadway Ste A
1348,53305a0f-9b51-4f73-bf5e-88bb0439b216,380 Brewing Company,planning,,,,Clancy,Montana,59634,United States,,,2065796509,,Montana,
1349,dfa3f8fc-21cf-443d-ba8d-8adfc6873852,38Â°-75Â° Brewing,brewpub,2000 Coastal Highway STE 105,,,Rehoboth Beach,Delaware,19971,United States,-75.090191,38.7074994,3022278519,,Delaware,2000 Coastal Highway STE 105
1350,842d193f-7a1b-4960-86f8-7d6614884005,3cross Fermentation Cooperative,micro,4 Knowlton Ave,,,Worcester,Massachusetts,01603,United States,-71.83057593,42.24364875,5086158195,http://www.3cross.coop,Massachusetts,4 Knowlton Ave
1351,4f70ac94-eca5-4cec-8581-92ec5afdf4f2,3Halves Brewing Co,brewpub,110 E Kansas St,,,Liberty,Missouri,64068-2374,United States,-94.4190247,39.2461993,8164296886,http://www.3halvesbrewingco.com,Missouri,110 E Kansas St
1352,694547f5-28fd-4363-bad6-03b6eaf0f1dd,3rd Degree Brewhouse,micro,1625 N Main St,,,Fuquay Varina,North Carolina,27526,United States,-78.794223,35.5914556,9192015457,http://www.facebook.com/3rddegreebrewhouse/,North Carolina,1625 N Main St
1353,370fdc3b-55a0-43f0-a54e-f617a7cec7b8,3rd Planet Brewing,micro,120 Partin Dr N,,,Niceville,Florida,32578-2053,United States,,,8505029952,http://www.facebook.com/3rdplanetbrewing/,Florida,120 Partin Dr N
1354,3c9354c5-4d21-40a8-8e53-8f2f9b5e043b,3rd Rock Brewing Company,micro,134 Industrial Park Dr,,,Trenton,North Carolina,28585-9593,United States,-77.36749285,35.06939877,2526319213,http://www.3rockbrew.com,North Carolina,134 Industrial Park Dr
1355,2eed7840-ec52-48b5-b22e-d9d76bd01929,3rd Turn Brewing,micro,10408 Watterson Trl,,,Louisville,Kentucky,40299-3702,United States,-85.56656078,38.19322725,,http://www.3rdturnbrewing.com,Kentucky,10408 Watterson Trl
1356,781bda70-39b2-4f3f-9213-9d0f44c08991,3rd Wave Brewing Co,micro,501 N Bi State Blvd,,,Delmar,Delaware,19940-1106,United States,,,3029070423,http://www.3rdwavebrewingco.com,Delaware,501 N Bi State Blvd
1357,b72f2ce6-e062-404d-ac31-c1060db2d870,4 By 4 Brewing Company,micro,2811 E Galloway St Ste A,,,Springfield,Missouri,65804-4601,United States,-93.239889,37.147986,4178616400,http://www.4by4brewingcompany.com,Missouri,2811 E Galloway St Ste A
1358,ac2f41ed-e1e8-4586-aa78-253543db7714,4 Hands Brewing Co,regional,1220 S 8th St,,,Saint Louis,Missouri,63104-3610,United States,-90.19762012,38.61526593,3144361559,http://www.4handsbrewery.com,Missouri,1220 S 8th St
1359,dc652569-19d7-4f63-a999-3e8d5d6798c1,4 Noses Brewing Company,micro,8855 W 116th Cir Ste 3,,,Broomfield,Colorado,80021-2521,United States,,,7204602797,http://4nosesbrewing.com,Colorado,8855 W 116th Cir Ste 3
1360,7c669ae6-460d-476b-bc56-0b4d566a152c,4 Stitch Brewing Co,nano,7 192nd St SW,,,Bothell,Washington,98012,United States,-122.2328187,47.82525617,2065958488,https://www.facebook.com/4stitchbeer/,Washington,7 192nd St SW
1361,d4c7fb43-6671-4597-8cdd-e938d751aca2,400 North Brewing,planning,,,,Sugarhill,Georgia,30518-7916,United States,,,4047911119,http://400northbrewing.com,Georgia,
1362,9c3f919e-e6de-4e43-91cb-30f3e73ad591,406 Brewing Company,micro,"101 E Oak St,Â Ste D",,,Bozeman,Montana,59715-2967,United States,,,4065853745,http://www.406brewingcompany.com,Montana,"101 E Oak St,Â Ste D"
1363,b7f2ebb8-6764-4654-a98b-246724c8952a,411 Broadway Ales,planning,,,,Fresno,California,93721-2801,United States,-119.7088613,36.7295295,5412706076,,California,
1364,ef60f8cf-0fdc-4ea1-aa94-09e1f869176b,412 Brews,brewpub,706 Island Ave,,,Mc Kees Rocks,Pennsylvania,15136-3287,United States,,,,http://www.412brews.com,Pennsylvania,706 Island Ave
1365,dad10840-28ab-4dcf-9005-bf2cc2665b5a,42 North Brewing Company,brewpub,25 Pine St,,,East Aurora,New York,14052-1827,United States,-78.607989,42.769311,7168057500,http://www.42northbrewing.com,New York,25 Pine St
1366,52dd0878-928b-4b47-b7fa-602f140592ed,4204 Main Street Brewing Co,brewpub,4204 W Main St,,,Belleville,Illinois,62226,United States,-90.02053343,38.53796122,6184167261,,Illinois,4204 W Main St
1367,eb3d0c66-bbe8-495d-a876-924f0c0cf509,450 North Brewing Company @ Simmons Winery,brewpub,8111 E 450 N,,,Columbus,Indiana,47203-8106,United States,,,8125460091,http://www.450northbrewing.com,Indiana,8111 E 450 N
1368,6b892c61-269b-453f-acd1-b79491b0ef0b,47 Hills Brewing Co,brewpub,137 S Linden Ave,,,South San Francisco,California,94080-6410,United States,-122.4136168,37.64425595,6508678476,http://47hillsbrewingcompany.com,California,137 S Linden Ave
1369,cd97aeab-a499-4c95-b20b-881bfe3ed6c8,49th State Brewing Co,micro,248.4 Parks Hwy 5 Mile,,,Healy,Alaska,99743,United States,-149.017877,63.864759,9076832739,https://www.49statebrewing.com/denali,Alaska,248.4 Parks Hwy 5 Mile
1370,eaa4afea-bcb5-434c-839e-ef48fe8811d0,49th State Brewing Co - Anchorage,brewpub,717 W 3rd Ave,,,Anchorage,Alaska,99501-2104,United States,-149.8958196,61.2197366,9076832739,http://www.49statebrewing.com/,Alaska,717 W 3rd Ave
1371,dbf0d7e7-4e2c-4574-9dee-791d95496811,4B's Brewery,brewpub,215 W Main St,,,Cedaredge,Colorado,81413-3339,United States,-107.925782,38.900614,9708567762,http://www.4bsbrewery.com,Colorado,215 W Main St
1372,aea0a6f9-557e-4907-be23-d80737a071e4,4J Brewing Company,micro,1348 Cedar Post Ln.,,,Houston,Texas,77055,United States,,,7136780776,https://4jbrewingcompany.com,Texas,1348 Cedar Post Ln.
1373,53efe9e9-dbb3-4c98-ab77-61515abef2a9,4kd Crick Brewery,brewpub,211 Carpenter Rd,,,Defiance,Ohio,43512-1718,United States,-84.341647,41.296252,4199562863,http://Www.4kdcrickbrewery.com,Ohio,211 Carpenter Rd
1374,760e8395-f2a2-4161-9bf1-c72ed1aa6ae3,4th Tap Brewing Cooperative,micro,10615 Metric Blvd,,,Austin,Texas,78758-4520,United States,-97.7118913,30.3852024,5129089817,,Texas,10615 Metric Blvd
